mgrs,Date,Incident Type,Incident Category,Target Category,target,force_type,date_time_occ,mgrs_X,mgrs_Y,City,Province
38SMC9090070200,8-Jan-08,Enemy Action,Direct Fire,OP,Coalition,CF,1/8/2008 12:50,44.90137566,34.0725084,Khanaqin,Diyala
38SMC5910737108,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/8/2008 12:53,44.55835651,33.77329992,Al-Muqdadiya,Diyala
38SME1606011990,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/8/2008 12:54,44.07621529,35.34766134,Kirkuk,Tameem
38SLF279227,8-Jan-08,Enemy Action,Direct Fire,Unknown,Host Nation,ISF,1/8/2008 12:55,43.08247478,36.33398537,Mosul,Ninewa
38SMB6028061560,8-Jan-08,Explosive Hazard,IED Explosion,TCP,None Selected,ISF,1/8/2008 13:00,44.57436401,33.09193956,Mada'in,Baghdad
38SME9697310663,8-Jan-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,1/8/2008 13:10,44.96668995,35.33922147,Chamchamal,Sulaymaniyah
38SMB3201688272,8-Jan-08,Explosive Hazard,Unexploded Ordnance,Cell/Group,Enemy,ISF,1/8/2008 13:15,44.2695075,33.33146223,Karkh,Baghdad
38SMB389872,8-Jan-08,Enemy Action,Direct Fire,NULL,NULL,,1/8/2008 13:15,44.34354457,33.3222065,Karkh,Baghdad
38SMB6200067000,8-Jan-08,Enemy Action,Direct Fire,Patrol,None Selected,CF,1/8/2008 13:18,44.59256849,33.14106982,Mada'in,Baghdad
38SLB8517883096,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/8/2008 13:20,43.76696808,33.2808072,Falluja,Anbar
38SLF276246,8-Jan-08,Explosive Hazard,Unknown Explosion,Patrol,Coalition,CF,1/8/2008 13:20,43.07871327,36.35105136,Mosul,Ninewa
38SLF279227,8-Jan-08,Explosive Hazard,Unknown Explosion,Patrol,Coalition,CF,1/8/2008 13:25,43.08247478,36.33398537,Mosul,Ninewa
38SMB542774,8-Jan-08,Enemy Action,Indirect Fire,NULL,NULL,,1/8/2008 13:30,44.50841657,33.23457388,Al Resafa,Baghdad
38SMB6170067900,8-Jan-08,Enemy Action,Small Arms Fire,Patrol,None Selected,CF,1/8/2008 13:31,44.58931417,33.1491772,Mada'in,Baghdad
38SMC5910937198,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/8/2008 13:44,44.55837394,33.7741117,Al-Muqdadiya,Diyala
38SMC9702065810,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/8/2008 13:45,44.96771823,34.03295101,Khanaqin,Diyala
38SLC88686436,8-Jan-08,Friendly Fire,Blue-Blue,NULL,NULL,CF,1/8/2008 13:47,43.7943937,34.01396857,Samarra,Salah al-Din
38SLF370287,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,1/8/2008 13:50,43.18256188,36.38963402,Al-Hamdaniya,Ninewa
38SMB525780,8-Jan-08,Explosive Hazard,IED Explosion,NULL,NULL,,1/8/2008 13:50,44.49013923,33.23991224,Al Resafa,Baghdad
38SMC610131,8-Jan-08,Enemy Action,Direct Fire,Patrol,Host Nation,ISF,1/8/2008 13:52,44.57985434,33.55683922,Ba'quba,Diyala
38SLD6342639683,8-Jan-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,1/8/2008 13:55,43.50898625,34.69004838,Tikrit,Salah al-Din
38SMD6912047730,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/8/2008 13:55,44.66253225,34.77126892,Tooz,Salah al-Din
38SLE9517015610,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/8/2008 14:05,43.84588764,35.37832042,Al-Hawiga,Tameem
38SMC9115061640,8-Jan-08,Enemy Action,Small Arms Fire,Recovery,Coalition,CF,1/8/2008 14:08,44.90417196,33.99530912,Al-Muqdadiya,Diyala
38SMB3466688450,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/8/2008 14:10,44.29796715,33.33323184,Karkh,Baghdad
38SMC785292,8-Jan-08,Explosive Hazard,IED Explosion,NULL,NULL,,1/8/2008 14:10,44.76799037,33.70254763,Baladrooz,Diyala
38SLD7859129166,8-Jan-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,1/8/2008 14:16,43.6760131,34.59714471,Tikrit,Salah al-Din
38SMC5802928921,8-Jan-08,Enemy Action,Direct Fire,Other,Civilian,CLC,1/8/2008 14:26,44.5471026,33.69941896,Al-Muqdadiya,Diyala
38SME4480024500,8-Jan-08,Explosive Hazard,IED Explosion,Other,Civilian,CF,1/8/2008 14:48,44.39164061,35.46245905,Kirkuk,Tameem
38SMC9478068280,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/8/2008 14:48,44.94343796,34.05521881,Khanaqin,Diyala
38SLF284250,8-Jan-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,1/8/2008 14:50,43.08753607,36.3547985,Mosul,Ninewa
38SMB4810042850,8-Jan-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,1/8/2008 15:00,44.44490702,32.92266251,Mahmoudiya,Baghdad
38SMB5125074240,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CLC,1/8/2008 15:00,44.47692419,33.20594253,Karkh,Baghdad
38SLF275057,8-Jan-08,Explosive Hazard,IED Explosion,NULL,NULL,,1/8/2008 15:10,43.08177018,36.18073564,Mosul,Ninewa
38SLF371226,8-Jan-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,1/8/2008 15:10,43.18495366,36.33468474,Al-Hamdaniya,Ninewa
38SLB9007890432,8-Jan-08,Enemy Action,Direct Fire,Other,Coalition,CF,1/8/2008 15:10,43.81868542,33.34747402,Falluja,Anbar
38SLE9482016450,8-Jan-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,1/8/2008 15:17,43.84192683,35.38585618,Al-Hawiga,Tameem
38SMB5301319319,8-Jan-08,Enemy Action,Indirect Fire,Convoy,Coalition,CF,1/8/2008 15:30,44.49864534,32.71062824,Al-Mahawil,Babylon
38SMC5461318971,8-Jan-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,1/8/2008 15:30,44.5107507,33.60953833,Ba'quba,Diyala
38SLD8753022840,8-Jan-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,1/8/2008 15:45,43.77431131,34.54112813,Tikrit,Salah al-Din
38SMB5110060450,8-Jan-08,Enemy Action,Direct Fire,Base,Coalition,CF,1/8/2008 15:49,44.47605456,33.08155283,Mahmoudiya,Baghdad
38SMB367842,8-Jan-08,Enemy Action,Direct Fire,NULL,NULL,,1/8/2008 16:00,44.32011933,33.29502148,Karkh,Baghdad
38SLF3870028300,8-Jan-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,1/8/2008 16:00,43.20159132,36.38631653,Al-Hamdaniya,Ninewa
38SMC932639,8-Jan-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,1/8/2008 16:05,44.9263518,34.01570713,Al-Muqdadiya,Diyala
38RQU0437878360,8-Jan-08,Explosive Hazard,IED Suspected,NULL,NULL,CF,1/8/2008 16:20,47.13001421,30.52020143,Al-Zubair,Basrah
38SMB4933583620,8-Jan-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,1/8/2008 16:23,44.45585344,33.29045842,Al Resafa,Baghdad
38SLE2965059369,8-Jan-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,1/8/2008 16:25,43.11561865,35.76362439,Mosul,Ninewa
38SMC9308164023,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/8/2008 16:39,44.92506199,34.01681567,Al-Muqdadiya,Diyala
38SMB2165054370,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CIV,1/8/2008 17:00,44.16105276,33.02499018,Mahmoudiya,Baghdad
38SMC3106034060,8-Jan-08,Explosive Hazard,IED Found/Cleared,Other,Coalition,CF,1/8/2008 17:15,44.25570496,33.7443559,Balad,Salah al-Din
38SMB1787889048,8-Jan-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,1/8/2008 17:15,44.11753753,33.33747462,Abu Ghraib,Baghdad
38SLD782315,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,,1/8/2008 17:30,43.671415,34.61814077,Tikrit,Salah al-Din
38SMB641965,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,,1/8/2008 17:30,44.61391463,33.40722481,Mada'in,Baghdad
38SKF8197041970,8-Jan-08,Enemy Action,Indirect Fire,Recovery,Coalition,CF,1/8/2008 18:11,42.56568476,36.49825134,Telafar,Ninewa
38SLB9206081126,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,1/8/2008 18:25,43.84109257,33.26375253,Falluja,Anbar
38SMC7170047700,8-Jan-08,Enemy Action,Direct Fire,TCP,Host Nation,ISF,1/8/2008 18:30,44.69401852,33.86924148,Al-Muqdadiya,Diyala
38SMB5164081280,8-Jan-08,Enemy Action,Small Arms Fire,Other,Coalition,CF,1/8/2008 18:35,44.48073342,33.26945847,Al Resafa,Baghdad
38SLF3659022620,8-Jan-08,Explosive Hazard,IED Suspected,Cell/Group,Enemy,CF,1/8/2008 18:37,43.17926958,36.33477854,Al-Hamdaniya,Ninewa
38SMB4259180277,8-Jan-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,1/8/2008 18:44,44.38363763,33.25996819,Karkh,Baghdad
38SMB31177243,8-Jan-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,1/8/2008 18:49,44.26162092,33.18852551,Mahmoudiya,Baghdad
38SLF3170030400,8-Jan-08,Enemy Action,Ambush,Patrol,Host Nation,ISF,1/8/2008 18:50,43.12312706,36.40403823,Al-Hamdaniya,Ninewa
38SNA7188094573,8-Jan-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,1/8/2008 19:00,45.76504844,32.48607257,Kut,Wassit
38SMB415724,8-Jan-08,Enemy Action,Direct Fire,NULL,NULL,,1/8/2008 19:15,44.37243243,33.1888629,Karkh,Baghdad
38SMC2008858816,8-Jan-08,Explosive Hazard,IED Explosion,Other,Coalition,CF,1/8/2008 19:21,44.1350114,33.9668372,Balad,Salah al-Din
38SMB4382595034,8-Jan-08,Enemy Action,Direct Fire,Unit/Group,Civilian,CLC,1/8/2008 19:40,44.39596796,33.39313247,Adhamiya,Baghdad
38SLD8042021460,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/8/2008 19:55,43.69703816,34.52788411,Tikrit,Salah al-Din
38SMB3038569507,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/8/2008 19:57,44.25342396,33.16211169,Mahmoudiya,Baghdad
38SLD6147561033,8-Jan-08,Enemy Action,Direct Fire,,Coalition,CF,1/8/2008 20:06,43.48417542,34.88224772,Tikrit,Salah al-Din
38SMC2903661692,8-Jan-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,1/8/2008 20:34,44.23162547,33.99341594,Balad,Salah al-Din
38SMB371781,8-Jan-08,Enemy Action,Direct Fire,NULL,NULL,,1/8/2008 20:45,44.32483882,33.2400268,Karkh,Baghdad
38SLF3070031000,8-Jan-08,Enemy Action,Attack,Patrol,Host Nation,ISF,1/8/2008 20:50,43.11184971,36.40926873,Tilkaif,Ninewa
38SLD6140061000,8-Jan-08,Enemy Action,Direct Fire,Convoy,Coalition,CF,1/8/2008 20:50,43.48336044,34.88194001,Tikrit,Salah al-Din
38SMA5089591805,8-Jan-08,Enemy Action,Small Arms Fire,Other,Coalition,CF,1/8/2008 21:10,44.47748882,32.46234314,Al-Mahawil,Babylon
38SMB2446487628,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,1/8/2008 21:35,44.18842135,33.3251503,Abu Ghraib,Baghdad
38SMC3009709648,8-Jan-08,Explosive Hazard,IED Explosion,Recovery,Coalition,CF,1/8/2008 22:00,44.24722687,33.52412894,Khadamiya,Baghdad
38SMB2450086700,8-Jan-08,Enemy Action,Small Arms Fire,Other,Coalition,CF,1/8/2008 22:00,44.18888565,33.31678319,Abu Ghraib,Baghdad
38SMD705755,8-Jan-08,Explosive Hazard,IED Explosion,NULL,NULL,,1/8/2008 22:00,44.67663329,35.02172443,Tooz,Salah al-Din
38SMB2362086409,8-Jan-08,Enemy Action,Small Arms Fire,Recovery,Coalition,None Selected,1/8/2008 22:00,44.17945703,33.31409659,Abu Ghraib,Baghdad
38SMB525780,8-Jan-08,Enemy Action,Indirect Fire,NULL,NULL,,1/8/2008 22:20,44.49013923,33.23991224,Al Resafa,Baghdad
38SLC4228500363,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,1/8/2008 22:57,43.30348879,33.43106379,Ramadi,Anbar
38SLC4224200225,8-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/8/2008 23:22,43.30305064,33.42981328,Ramadi,Anbar
38SLD7850030800,8-Jan-08,Enemy Action,Direct Fire,Property,Civilian,CIV,1/8/2008 23:35,43.67478691,34.61186545,Tikrit,Salah al-Din
38SLC3621602594,8-Jan-08,Enemy Action,Direct Fire,Convoy,Coalition,CF,1/8/2008 23:47,43.23782537,33.45026727,Ramadi,Anbar
38SMB2440087700,8-Jan-08,Explosive Hazard,IED Hoax,NULL,NULL,None Selected,1/8/2008 23:48,44.18772776,33.32579518,Abu Ghraib,Baghdad
38SLD8895016260,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 0:30,43.7906408,34.4819562,Al-Daur,Salah al-Din
38SKF9702510135,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 0:55,42.74195452,36.21478104,Mosul,Ninewa
38SMB2385176175,9-Jan-08,Explosive Hazard,IED Hoax,Convoy,Coalition,CF,1/9/2008 3:45,44.18279859,33.22181181,Mahmoudiya,Baghdad
38SLF369286,9-Jan-08,Explosive Hazard,IED Explosion,Patrol,Host Nation,ISF,1/9/2008 4:00,43.18146839,36.38871597,Al-Hamdaniya,Ninewa
38SMB4450089500,9-Jan-08,Enemy Action,Small Arms Fire,Other,Coalition,CF,1/9/2008 4:03,44.40356637,33.34325448,Al Resafa,Baghdad
38SKC5914263371,9-Jan-08,Explosive Hazard,IED Explosion,Convoy,Coalition,CF,1/9/2008 5:49,42.39268905,33.98331997,Haditha,Anbar
38SMA991440,9-Jan-08,Explosive Hazard,IED Explosion,NULL,NULL,,1/9/2008 6:15,44.99046836,32.03215607,Diwaniya,Qadissiya
38SMB5326091090,9-Jan-08,Enemy Action,Indirect Fire,Base,Coalition,CF,1/9/2008 6:41,44.49762036,33.35801194,Al Sadr,Baghdad
38SMC079343,9-Jan-08,Enemy Action,Indirect Fire,NULL,NULL,,1/9/2008 6:55,44.0056671,33.74475981,Balad,Salah al-Din
38SMC239636,9-Jan-08,Enemy Action,Indirect Fire,Base/Station,Coalition,CF,1/9/2008 6:55,44.17585328,34.01026239,Balad,Salah al-Din
38SMB458874,9-Jan-08,Explosive Hazard,IED Explosion,NULL,NULL,,1/9/2008 7:15,44.4176623,33.32437999,Al Resafa,Baghdad
38SLF265225,9-Jan-08,Explosive Hazard,IED Explosion,NULL,NULL,,1/9/2008 7:25,43.0669286,36.33193207,Mosul,Ninewa
38RQU687805,9-Jan-08,Enemy Action,Direct Fire,NULL,NULL,,1/9/2008 7:30,47.80033459,30.52681441,Basrah,Basrah
38SMB520800,9-Jan-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,,1/9/2008 7:48,44.48466659,33.25792943,Al Resafa,Baghdad
38SMC9304064030,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 7:55,44.92461787,34.01687853,Al-Muqdadiya,Diyala
38SMC5910137400,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 8:00,44.55827819,33.77593323,Al-Muqdadiya,Diyala
38SMC342208,9-Jan-08,Enemy Action,Direct Fire,NULL,NULL,,1/9/2008 8:00,44.290586,33.6249678,Tarmia,Baghdad
38SMB345842,9-Jan-08,Explosive Hazard,IED Explosion,NULL,NULL,,1/9/2008 8:10,44.29649151,33.29488997,Karkh,Baghdad
38SMB4205978286,9-Jan-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,1/9/2008 8:12,44.37805342,33.24198196,Karkh,Baghdad
38SMB381922,9-Jan-08,Friendly Fire,Green-Green,NULL,NULL,,1/9/2008 8:25,44.334607,33.36725713,Khadamiya,Baghdad
38SMB381922,9-Jan-08,Friendly Fire,Green-Green,NULL,NULL,,1/9/2008 8:25,44.334607,33.36725713,Khadamiya,Baghdad
38SLC91296168,9-Jan-08,Enemy Action,Small Arms Fire,Other,Coalition,CF,1/9/2008 8:33,43.82298838,33.99007679,Balad,Salah al-Din
38SMB4036079243,9-Jan-08,Explosive Hazard,Unexploded Ordnance,Property,Enemy,CF,1/9/2008 8:36,44.35975416,33.25052105,Karkh,Baghdad
38SLD624572,9-Jan-08,Explosive Hazard,IED Explosion,Convoy,Coalition,CF,1/9/2008 8:40,43.494924,34.84782083,Tikrit,Salah al-Din
38SMB4346278568,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 8:54,44.39309509,33.24459985,Karkh,Baghdad
38SMB5158087010,9-Jan-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,1/9/2008 9:15,44.47978253,33.32113795,Al Sadr,Baghdad
38SMB610631,9-Jan-08,Enemy Action,Direct Fire,Base,None Selected,CF,1/9/2008 9:15,44.58201354,33.10585645,Mada'in,Baghdad
38SLF297224,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 9:20,43.10258584,36.33160226,Mosul,Ninewa
38SMC5904337208,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 9:24,44.55766069,33.77419934,Al-Muqdadiya,Diyala
38SMB452924,9-Jan-08,Explosive Hazard,IED Explosion,NULL,NULL,,1/9/2008 9:25,44.41091243,33.36944659,Al Resafa,Baghdad
38SMC9330067000,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 9:32,44.92741106,34.04366627,Khanaqin,Diyala
37SFS2017555756,9-Jan-08,Enemy Action,Indirect Fire,Property,Civilian,CF,1/9/2008 9:35,40.28689702,33.03367542,Al-Rutba,Anbar
38SMC9210664313,9-Jan-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,1/9/2008 9:40,44.91449938,34.01942426,Al-Muqdadiya,Diyala
38SMB3992283803,9-Jan-08,Enemy Action,Direct Fire,Base,Host Nation,CF,1/9/2008 9:40,44.35474998,33.29162527,Karkh,Baghdad
38SMB4098179105,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 9:54,44.36642933,33.2493105,Karkh,Baghdad
38SLD6331556260,9-Jan-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,1/9/2008 10:00,43.50508255,34.83947053,Tikrit,Salah al-Din
38SMC9060060742,9-Jan-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,1/9/2008 10:10,44.89822621,33.98720534,Al-Muqdadiya,Diyala
38SLF265200,9-Jan-08,Enemy Action,Direct Fire,NULL,NULL,,1/9/2008 10:15,43.06748499,36.30940627,Mosul,Ninewa
38SME435237,9-Jan-08,Explosive Hazard,IED Explosion,NULL,NULL,,1/9/2008 10:20,44.37736964,35.45517301,Kirkuk,Tameem
38SMB5036054680,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 10:20,44.46843887,33.02947439,Mahmoudiya,Baghdad
38SLF292222,9-Jan-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,1/9/2008 10:25,43.09706165,36.32971162,Mosul,Ninewa
38SLF3908022640,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 10:30,43.20699692,36.33537814,Al-Hamdaniya,Ninewa
38SMB3019169624,9-Jan-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,1/9/2008 10:34,44.25133462,33.16315447,Mahmoudiya,Baghdad
38SMB4313196042,9-Jan-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,1/9/2008 10:42,44.38844228,33.40218736,Adhamiya,Baghdad
38SLF265225,9-Jan-08,Explosive Hazard,IED Explosion,NULL,NULL,,1/9/2008 10:45,43.0669286,36.33193207,Mosul,Ninewa
38SLF298214,9-Jan-08,Enemy Action,Direct Fire,Patrol,Host Nation,ISF,1/9/2008 11:15,43.10391784,36.32260944,Mosul,Ninewa
38SLF2900022851,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 11:15,43.09469161,36.33554192,Mosul,Ninewa
38SLF265215,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,,1/9/2008 11:15,43.06715123,36.32292176,Mosul,Ninewa
38SMB4460069400,9-Jan-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,1/9/2008 11:30,44.40586916,33.1619672,Mahmoudiya,Baghdad
38SLF3625022382,9-Jan-08,Explosive Hazard,IED Explosion,Other,Coalition,CF,1/9/2008 11:31,43.17553303,36.33257619,Al-Hamdaniya,Ninewa
38SMC595136,9-Jan-08,Enemy Action,Direct Fire,Other,Civilian,CLC,1/9/2008 11:37,44.56367262,33.56129298,Ba'quba,Diyala
38SLF285250,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 11:40,43.08865,36.35481633,Mosul,Ninewa
38SLF1768029840,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 11:45,42.96699372,36.39643388,Mosul,Ninewa
38SLF167300,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,1/9/2008 11:45,42.95603448,36.39768894,Mosul,Ninewa
38SMB442900,9-Jan-08,Enemy Action,Direct Fire,NULL,NULL,,1/9/2008 12:00,44.40031165,33.34774865,Al Resafa,Baghdad
38SMB1019684177,9-Jan-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,1/9/2008 12:10,44.03548237,33.29293093,Abu Ghraib,Baghdad
38SLF267246,9-Jan-08,Explosive Hazard,IED Explosion,Patrol,Civilian,CF,1/9/2008 12:20,43.06868848,36.3508897,Mosul,Ninewa
38SLF355269,9-Jan-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,1/9/2008 12:20,43.16622566,36.37315908,Al-Hamdaniya,Ninewa
38SMC5893936587,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 12:29,44.55656636,33.76859452,Al-Muqdadiya,Diyala
38SMB495945,9-Jan-08,Enemy Action,Indirect Fire,NULL,NULL,,1/9/2008 12:30,44.45701687,33.38859811,Al Sadr,Baghdad
38SMC8956062790,9-Jan-08,Explosive Hazard,IED Explosion,Other,Coalition,CF,1/9/2008 12:35,44.88694168,34.00566624,Al-Muqdadiya,Diyala
38SLF290228,9-Jan-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,1/9/2008 12:36,43.09470281,36.33508239,Mosul,Ninewa
38SMC7082523468,9-Jan-08,Enemy Action,Indirect Fire,Patrol,Host Nation,CF,1/9/2008 12:46,44.68535763,33.65066594,Al-Muqdadiya,Diyala
38SMB520800,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,,1/9/2008 13:00,44.48466659,33.25792943,Al Resafa,Baghdad
38SLC98958629,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 13:05,43.90304994,34.21275345,Al-Daur,Salah al-Din
38SLF383202,9-Jan-08,Enemy Action,Direct Fire,Security,Host Nation,ISF,1/9/2008 13:05,43.19881608,36.31326065,Al-Hamdaniya,Ninewa
38SLC6154305656,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 13:23,43.50976191,33.48144935,Ramadi,Anbar
38SMB389872,9-Jan-08,Enemy Action,Direct Fire,NULL,NULL,,1/9/2008 13:40,44.34354457,33.3222065,Karkh,Baghdad
38SLF2780022600,9-Jan-08,Explosive Hazard,Unexploded Ordnance,Patrol,Host Nation,ISF,1/9/2008 13:43,43.08138325,36.33306645,Mosul,Ninewa
38SMB208689,9-Jan-08,Enemy Action,Direct Fire,NULL,NULL,,1/9/2008 13:50,44.150693,33.15597843,Mahmoudiya,Baghdad
38SMC7304433984,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 13:55,44.70896889,33.74557092,Al-Muqdadiya,Diyala
38SLE9667017080,9-Jan-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,1/9/2008 14:00,43.86221267,35.39172919,Al-Hawiga,Tameem
38SMB520810,9-Jan-08,Enemy Action,Direct Fire,NULL,NULL,,1/9/2008 14:05,44.48461363,33.26694906,Al Resafa,Baghdad
38SMB4015684922,9-Jan-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,1/9/2008 14:10,44.35718903,33.30173098,Karkh,Baghdad
38SLF281226,9-Jan-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,1/9/2008 14:13,43.0847241,36.33312006,Mosul,Ninewa
38SMB3752784706,9-Jan-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,ISF,1/9/2008 14:20,44.32896634,33.29963353,Karkh,Baghdad
38SLF282226,9-Jan-08,Enemy Action,Direct Fire,Other,Coalition,CF,1/9/2008 14:25,43.08583772,36.3331379,Mosul,Ninewa
38SMC2889214923,9-Jan-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,1/9/2008 14:43,44.23383166,33.57162343,Khadamiya,Baghdad
38SMC6234034430,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 14:58,44.5933861,33.74926693,Al-Muqdadiya,Diyala
38SMC5999814190,9-Jan-08,Enemy Action,Direct Fire,Other,Host Nation,ISF,1/9/2008 15:03,44.56901126,33.56663316,Ba'quba,Diyala
38SLF265235,9-Jan-08,Enemy Action,Direct Fire,NULL,NULL,,1/9/2008 15:15,43.06670587,36.34094236,Mosul,Ninewa
38SME4370024900,9-Jan-08,Explosive Hazard,IED Explosion,Property,Civilian,CF,1/9/2008 15:50,44.37949044,35.46600383,Kirkuk,Tameem
38SLC5875840746,9-Jan-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,1/9/2008 16:08,43.47422448,33.79746563,Balad,Salah al-Din
38SMC6847528036,9-Jan-08,Enemy Action,Direct Fire,Patrol,Host Nation,ISF,1/9/2008 16:10,44.65985191,33.69179875,Al-Muqdadiya,Diyala
38SMB433871,9-Jan-08,Friendly Fire,Green-Green,NULL,NULL,,1/9/2008 16:10,44.39082182,33.32154536,Karkh,Baghdad
38SMC6712034810,9-Jan-08,Explosive Hazard,IED Explosion,Facility,Civilian,CLC,1/9/2008 16:23,44.64498056,33.75285338,Al-Muqdadiya,Diyala
38SMC3641760904,9-Jan-08,Enemy Action,Indirect Fire,Base,Coalition,CF,1/9/2008 16:28,44.31159644,33.9867827,Balad,Salah al-Din
38SLD6240066900,9-Jan-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,1/9/2008 16:30,43.49332816,34.93526128,Baiji,Salah al-Din
38SLD6270057900,9-Jan-08,Enemy Action,Direct Fire,Convoy,Coalition,CF,1/9/2008 16:46,43.49808973,34.85417157,Tikrit,Salah al-Din
